Word,PQConcepts,GenRiddle
contact lens,[],"<metaphor> I help you see clearly, without any fuss But don't try to wear me, over your iris I'm small and thin, yet powerful indeed To cure blurry vision, I'll meet your need  Don't worry about my size, I'm stronger than I seem But make sure you keep me clean, or I'll make you scream I sit on your eyeball, with a gentle touch Enhancing your sight, oh how much!  I come in different colors, to match your style But my main purpose, is to make you smile I'm usually paired, witha case and solution Forever"
heart,"['a human body', 'a muscle', 'a pump for blood', 'pumping blood']","<metaphor> I am found within a human's chest, A muscle that never finds a rest. I am a pump, a vital part, making sure blood flows from start to depart."
stress,"['drink alcohol', 'have a nervous breakdown']","<metaphor> I can make you feel lighter than air, Or heavy and filled with despair. When life gets tough, I am always there, Just take a sip and drown your cares. But if you're not careful, a warning I'll give, Drink too much, and you'll cause yourself distress. What am I?"
human brain,[],"<metaphor> I am the key to knowledge and thought, but my secrets cannot be given. I control all that you see and hear, but without me, you'd be unclear. I am made up of matter and neurons, but our true power lies in my connections. What am I?"
chimera,"['Chimaera', 'greek mythology', 'himera']","<metaphor> I am a creature both feared and revered, In Greek mythology, I am often found, Part lion, part goat, and part snake, in Himera, my presence was a mistake.  Though I may have many heads and forms, In truth, I is not what I seem to be, For I am but an illusion, a deception, A chimera, an embodiment of man's perception."
microwave,['heat food'],"<metaphor>What has buttons to set the time And make your food hot and ready to dine? It's not an oven, stove, or grill but it makes your meal enjoyably smill Just place your dish inside to save And let this appliance heat it to a crave.  Do you have an idea of what I speak of?"
elevator,"['a building', 'a hotel', 'at hotel', 'building', 'cargo', 'a ship']","<metaphor> I'm found in a building, but never on the ground. In a hotel, I'm called upon, to go up and down. Press my buttons, and I'll take you where you need."
swan,['a bird'],"<metaphor> I soar through the air with grace,  My snowy feathers make no trace,  Proud and elegant, I am a sight,  A bird of beauty, pure white.  What am I, with a regal air?  A creature of the lake, so fair."
tree,"['a forest', 'a tree', 'branches', 'branch']","<metaphor> I am a part of a forest, but I'm also a single tree. My arms reach out like branches, but never an entire branch can you reach. What am I?"
stars,"['be appearing at a show', 'far away', 'outer space', 'outerspace', 'seen during the night', 'space', 'the sky', 'the universe']","<metaphor> In the vast expanse of outer space, They twinkle in a glittering race. Far away, yet close to our hearts, At shows they take on stellar parts?"
hearse,[],"<metaphor> I am a vehicle, yet I never go far, My passengers are silent, perhaps even scarred, my purpose is somber, to pass with grace, For I carry those who have left this place. Some see me as eerie, a symbol of death, but no matter what, I will always be a hearse."
breath,"['air', 'bodily process']","<metaphor> I am essential for life, yet invisible to the eye. I creep in and out with each sigh. A bodily process that never takes rest, I am the essence of every living breath."
Hyphen,[],"<metaphor> am a line that runs, In between words, I reside. I may appear small and thin, but my purpose lies within.  I join, I separate, I link things in one straight.  Without me, words would blend, And confusion would surely arise."
camera,"['a flash', 'photographic equipment', 'take pictures', 'television camera']","<metaphor>Without me, memories would fade, For I am the one who makes pictures bright. Some call me a photographic equipment, but to many, I am simply their moment's compliment."
boloon,[],"<metaphor>Is round and bouncy, like a ball, but you won't catch me in a game of catch-all.  I'm full of air, yet I'm just happy to hover, that's my proof.  You'll find me at parties, floating up high, adding a touch of fun, up in the sky."
courage,[],"<metaphor> I am what makes you to stand up tall,  To face your fears and conquer them all.   With every obstacle, I am your shield,  Through me, any challenge can be healed.  I am the spark that ignites your heart,  For without me, you wouldn't know."
alphabet,"['a series of letters', 'alfabet', 'character set', 'the alphabet']","<metaphor> I am a series of letters high, Without me, words can not run. From A to Z, I lead the way, Guiding words, in an orderly array. Some call me ""alfabet"", some call me 'character set', but without me, things would be just a jumbled mess."
sharpener,"['implement', 'enforce']","<metaphor> I am an implement that can sharpen a tool, but without force, I am just a useless rule. To keep things sharp, I must be made, else my purpose will surely be lost, of course."
tissue,[],"<metaphor> I am soft and fragile, yet I hold great strength, When tears fall, I'll catch them in my length.  I am often used, when the body's ill, to clean up sneezes, or a nose that's still."
butterfly,"['a butterfly', 'an insect', 'cooking', 'lepidopterous insect', 'leptir']","<metaphor> I flutter through the air,  A colorful sight so fair.  With delicate wings so fine,  I'm like a piece of art given?"
chalk,['writing'],"<metaphor> I'm used for making words come, Without me, things might not be clear, Teachers often use me in class, and I leave marks on the blackboard's glass. What am I?"
tongue,"['clapper', 'bell']","<metaphor> I am the tool of speech, without me it's gone, In the church I'm a clapper, in the tower a bell's beat.  Mighty and powerful, yet a taste bud's friend, I'm the tongue, on which words and flavors blend."
finger,['appendage'],"<metaphor> I am a slender appendage, made to point and touch with ease, I'm found on every hand, but not on elbows or knees.  What am I?"
pacman,[],"<metaphor> I am a yellow figure, slightly round Eagerly chasing ghosts, I am bound With every dot I eat, my score will climb But keep out, my life is limited in time  I have a big mouth, but I am not a chatter You control my movement, it doesn't matter A classic game, still loved by many My name is simple, just follow me _______ (Pacman)"
menorah,"['Judaism', 'Menorah', 'a synagogue', 'candelabrum']","<metaphor> I am often found in a synagogue, keeping the faith of Judaism. With nine branches, I shine bright, In a candelabrum, I bring light.  What am I, this symbol of Hanukkah, A remembrance of the menorah."
graveyard,"['camposanto', 'burial', 'cemetery', 'place', 'cimitero']","<metaphor> In this place, bodies rest Camposanto is where they're laid Memories of those who've died Buried deep, beneath the tide A somber and peaceful sanctuary For the souls laid to rest, cemetery What is this eerie, hallowed ground? A place where the dead are laid."
basketball,"['a fast and physically demanding sport', 'a popular sport', 'a subset of sports', 'filled with air', 'round']","<metaphor> I am a fast and physically demanding sport, that's loved by many, don't you abort. A popular subset of sports I am, Filled with air, I hope you see."
diamond,"['a precious stone', 'baseball diamond', 'cutting', 'cold']","<metaphor> I am a precious stone,  But I don't stand alone.  On the baseball diamond I shine,  A triple play is always divine.  With cutting precision, I am made,  but still cold to the touch, don't be afraid."
skin,"['a body', 'covering the body', 'protecting the body']","<metaphor> I am a layer that wraps your body, Without me, you'd feel quite shoddy, I protect you from the sun and the cold, yet I am not made of silk or of gold. What am I?"
coal,"['black', 'carbon', 'an element']","<metaphor> I am black as night, with no light in sight, Composed of carbon, an element in flight. I power many, to keep their homes warm, but handling me without care can bring great harm.  What am I?"
actor,"['a bad review', 'a movie', 'a show', 'act badly', 'an actor', 'appear in a movie', 'be an actor', 'pretend', 'star in a film', 'star in a movie']","<metaphor> I can make or break a film, win you over or leave you grim. When on stage or on the screen, my performance can make you beam.  But a bad review can surely sting, and put my reputation in fling."
water bottle,[],"<metaphor> I am a vessel, clear and true Filled with a liquid, just for you Whether it's hot or cold, I'll quench your thirst But when empty, I am not the worst  I am made to hydrate, that's for sure But in recycling, I have a bigger allure Reuse me wisely, to save our earth For a sustainable future, we must give birth  What am I, this useful thing? A simple object, yet I bring Clean water to those in need A water bottle, my purpose, indeed. "
eye,"['a head', 'an eye', 'ball', 'a ball', 'a toy', 'a toybox', 'bounce']","<metaphor>  Some have said I am blind, but that is not quite true. I see everything you do, but I am not just a spy.  I am quite simple, really, Just an eye upon a ball, so sleek."
